app,machine,scene,layout,intersect,ray_count,hits,trace_time-ms,group,ray_type,total-memory-b,bvh-memory-b
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,1048576,1046997,86,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,2097152,2094006,169,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,4194304,4188024,340,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,8388608,8376082,686,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,262144,261744,22,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,524288,523487,42,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,1048576,1046997,85,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,2097152,2094006,168,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,4194304,4188024,339,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,8388608,8376082,680,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,262144,261744,24,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,524288,523487,45,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,1048576,1046997,91,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,2097152,2094006,181,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,4194304,4188024,363,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,8388608,8376082,730,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,262144,261744,22,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,524288,523487,42,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,1048576,1046997,83,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,2097152,2094006,167,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,4194304,4188024,334,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,8388608,8376082,669,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,262144,261744,23,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,524288,523487,43,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,1048576,1046997,87,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,2097152,2094006,174,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,4194304,4188024,349,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,8388608,8376082,700,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,262144,261744,26,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,524288,523487,48,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,1048576,1046997,95,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,2097152,2094006,190,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,4194304,4188024,383,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,8388608,8376082,768,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,262144,261744,22,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,524288,523487,43,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,1048576,1046997,87,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,2097152,2094006,173,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,4194304,4188024,341,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,8388608,8376082,686,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,262144,261744,22,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,524288,523487,42,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,1048576,1046997,84,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,2097152,2094006,168,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,4194304,4188024,338,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,8388608,8376082,681,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,262144,261744,23,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,524288,523487,46,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,1048576,1046997,92,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,2097152,2094006,184,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,4194304,4188024,369,embree,primary,371136135,17164839
rt,x86,san-miguel-x35-y22-z47,embree-bvh8i,mt,8388608,8376082,739,embree,primary,371136135,17164839
rt,x86,hairball,embree-qbvh8i,pc,262144,262144,26,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,524288,524288,49,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,1048576,1048576,98,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,2097152,2097152,196,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,4194304,4194304,394,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,8388608,8388608,778,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,262144,262144,26,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,524288,524288,50,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,1048576,1048576,97,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,2097152,2097152,194,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,4194304,4194304,388,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,8388608,8388608,777,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,262144,262144,28,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,524288,524288,46,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,1048576,1048576,92,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,2097152,2097152,183,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,4194304,4194304,366,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,8388608,8388608,730,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,262144,262144,27,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,524288,524288,52,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,1048576,1048576,104,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,2097152,2097152,207,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,4194304,4194304,417,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,8388608,8388608,829,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,262144,262144,24,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,524288,524288,46,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,1048576,1048576,91,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,2097152,2097152,182,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,4194304,4194304,363,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,8388608,8388608,726,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,262144,262144,26,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,524288,524288,51,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,1048576,1048576,101,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,2097152,2097152,201,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,4194304,4194304,401,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,8388608,8388608,800,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,262144,262144,25,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,524288,524288,48,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,1048576,1048576,96,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,2097152,2097152,192,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,4194304,4194304,383,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,8388608,8388608,768,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,262144,262144,24,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,524288,524288,46,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,1048576,1048576,92,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,2097152,2097152,185,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,4194304,4194304,367,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,8388608,8388608,732,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,262144,262144,24,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,524288,524288,46,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,1048576,1048576,91,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,2097152,2097152,181,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,4194304,4194304,361,embree,primary,85185265,-18494735
rt,x86,hairball,embree-qbvh8i,pc,8388608,8388608,721,embree,primary,85185265,-18494735
rt,x86,hairball,embree-bvh8i,mt,262144,262144,23,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,524288,524288,44,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,1048576,1048576,88,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,2097152,2097152,175,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,4194304,4194304,347,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,8388608,8388608,697,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,262144,262144,24,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,524288,524288,44,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,1048576,1048576,88,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,2097152,2097152,175,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,4194304,4194304,349,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,8388608,8388608,697,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,262144,262144,23,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,524288,524288,45,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,1048576,1048576,90,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,2097152,2097152,180,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,4194304,4194304,356,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,8388608,8388608,720,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,262144,262144,23,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,524288,524288,45,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,1048576,1048576,90,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,2097152,2097152,178,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,4194304,4194304,356,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,8388608,8388608,712,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,262144,262144,23,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,524288,524288,44,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,1048576,1048576,88,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,2097152,2097152,174,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,4194304,4194304,349,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,8388608,8388608,696,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,262144,262144,25,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,524288,524288,48,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,1048576,1048576,97,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,2097152,2097152,191,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,4194304,4194304,381,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,8388608,8388608,768,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,262144,262144,23,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,524288,524288,44,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,1048576,1048576,87,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,2097152,2097152,173,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,4194304,4194304,347,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,8388608,8388608,691,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,262144,262144,24,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,524288,524288,46,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,1048576,1048576,92,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,2097152,2097152,184,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,4194304,4194304,370,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,8388608,8388608,734,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,262144,262144,25,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,524288,524288,46,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,1048576,1048576,91,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,2097152,2097152,182,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,4194304,4194304,362,embree,primary,98058633,-5621367
rt,x86,hairball,embree-bvh8i,mt,8388608,8388608,724,embree,primary,98058633,-5621367
rt,x86,white-oak,embree-qbvh8i,pc,262144,257940,24,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,524288,515856,44,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,1048576,1031733,89,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,2097152,2063483,176,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,4194304,4126917,355,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,8388608,8253871,713,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,262144,257940,26,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,524288,515856,49,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,1048576,1031733,97,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,2097152,2063483,193,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,4194304,4126917,386,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,8388608,8253871,775,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,262144,257940,23,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,524288,515856,43,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,1048576,1031733,85,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,2097152,2063483,171,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,4194304,4126917,342,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,8388608,8253871,683,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,262144,257940,24,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,524288,515856,46,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,1048576,1031733,90,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,2097152,2063483,181,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,4194304,4126917,361,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,8388608,8253871,721,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,262144,257940,22,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,524288,515856,43,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,1048576,1031733,85,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,2097152,2063483,170,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,4194304,4126917,343,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,8388608,8253871,685,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,262144,257940,23,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,524288,515856,63,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,1048576,1031733,90,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,2097152,2063483,179,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,4194304,4126917,360,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,8388608,8253871,717,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,262144,257940,24,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,524288,515856,52,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,1048576,1031733,97,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,2097152,2063483,190,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,4194304,4126917,381,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,8388608,8253871,763,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,262144,257940,26,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,524288,515856,49,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,1048576,1031733,98,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,2097152,2063483,196,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,4194304,4126917,393,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,8388608,8253871,784,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,262144,257940,25,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,524288,515856,47,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,1048576,1031733,95,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,2097152,2063483,189,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,4194304,4126917,375,embree,primary,1119879,-203481
rt,x86,white-oak,embree-qbvh8i,pc,8388608,8253871,745,embree,primary,1119879,-203481
rt,x86,white-oak,embree-bvh8i,mt,262144,257939,23,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,524288,515856,61,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,1048576,1031733,92,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,2097152,2063483,183,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,4194304,4126917,368,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,8388608,8253870,741,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,262144,257939,23,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,524288,515856,44,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,1048576,1031733,88,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,2097152,2063483,176,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,4194304,4126917,351,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,8388608,8253870,706,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,262144,257939,22,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,524288,515856,42,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,1048576,1031733,85,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,2097152,2063483,170,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,4194304,4126917,340,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,8388608,8253870,680,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,262144,257939,23,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,524288,515856,44,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,1048576,1031733,88,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,2097152,2063483,176,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,4194304,4126917,351,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,8388608,8253870,712,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,262144,257939,23,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,524288,515856,44,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,1048576,1031733,88,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,2097152,2063483,175,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,4194304,4126917,353,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,8388608,8253870,703,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,262144,257939,22,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,524288,515856,43,embree,primary,1326448,3088
rt,x86,white-oak,embree-bvh8i,mt,1048576,1031733,84,embree,primary,1326448,3088
